user_id	user_ground_truths	user_top_k_prediction
30787	[12494, 30631, 9380, 19162, 9418, 12391, 6438, 15106, 12300, 6215, 2632, 13302, 4347, 4410, 12912, 1084, 20059]	[6215, 12912, 12391, 2632, 4347, 9418, 13302, 30631, 9380, 12494, 4410, 7792, 6533, 15106, 1084, 6438, 8717, 2333, 4562, 10091, 1137, 11487, 28681, 1200, 20059, 8721, 12300, 4335, 19162, 11596, 4366, 10880, 19276, 1315, 4867, 7017, 7915, 11327, 1252, 9070, 23282, 12881, 11881, 11979, 32983, 13, 6209, 3725, 9417, 10356, 1476, 6634, 4323, 8274, 31265, 12275, 10350, 4336, 20476, 10659, 13209, 4188, 4653, 1715, 6078, 16580, 4544, 888, 4647, 6412, 13375, 10949, 4891, 6565, 1413, 26700, 6408, 13876, 7208, 6099, 4881, 8213, 3828, 3827, 32731, 14999, 8722, 1588, 16584, 15259, 16216, 4553, 4257, 11489, 3724, 4618, 5257, 4032, 6470, 1387]
30788	[10488, 24453, 3317, 9285, 7815, 11729, 10805, 9578, 10431, 4939, 810, 14397, 8693, 15436, 3602, 3284, 33066]	[3647, 4502, 852, 8692, 4963, 9285, 5175, 10508, 9893, 3300, 4939, 8693, 9244, 14397, 6053, 2801, 3651, 5381, 16625, 12906, 4999, 5235, 10465, 8412, 783, 3312, 4927, 12015, 11071, 10488, 1018, 9578, 703, 7261, 3596, 3317, 3284, 8667, 5378, 15457, 10482, 12017, 9564, 8645, 9286, 5323, 768, 8690, 3603, 13282, 15058, 3600, 5322, 2835, 5395, 9553, 9569, 12331, 3804, 10431, 5023, 3649, 10456, 10569, 12330, 10805, 3777, 3807, 9585, 9582, 8329, 10463, 15414, 13446, 10486, 796, 3309, 24453, 6659, 11729, 7815, 3245, 11636, 8343, 3788, 3502, 3248, 8334, 2809, 12897, 8435, 13033, 10377, 8278, 9558, 2964, 3602, 7335, 3811, 3525]
30789	[15923, 18148, 15488, 30817, 14449, 29255, 14041, 14077, 35436, 19940, 1361, 10724, 15915, 36251, 15874, 31410, 15908, 15852, 33015, 14089, 14068, 14096, 14021, 15866, 1792, 633, 33277, 15886, 35439, 14124, 35510, 32380, 14065, 1733, 11755, 36200, 11928, 22626, 12797, 30317, 3126, 15789, 36233, 11801, 12569, 13968, 10344, 1740, 37452, 12953, 11772, 33949]	[1361, 14124, 15866, 13968, 14096, 10724, 3096, 15874, 1728, 8495, 1775, 14127, 11928, 14021, 29255, 14091, 10723, 15923, 14449, 14041, 18704, 28212, 2703, 14062, 1757, 11801, 633, 14266, 15855, 1346, 28216, 1786, 33014, 10547, 14048, 632, 19348, 14153, 31623, 11757, 14089, 25381, 33015, 15915, 36251, 31410, 14068, 33270, 628, 35436, 960, 26421, 10513, 22935, 14269, 34758, 22756, 1733, 14065, 14092, 11776, 1360, 3126, 14556, 18306, 22932, 22936, 3125, 1740, 35438, 32380, 15888, 1305, 15886, 14073, 11641, 8500, 14084, 14559, 14553, 35510, 5436, 14270, 15870, 1356, 19940, 11090, 5443, 14101, 1283, 10985, 22626, 1363, 15488, 7732, 1792, 14042, 15916, 15913, 9618]
30790	[19475, 13793, 31821, 7591, 12851, 29990, 6905, 31629, 11809, 5673, 35350, 31826, 10079, 1708, 10218, 29210, 8016, 4791, 14339, 10392, 18197, 30638, 33075, 28288, 33964, 36596, 5672, 12885, 5271, 5698, 6773, 14375, 2017, 8, 30523, 11892, 24454, 90, 2852, 30628, 19866, 33033, 31438, 4084, 28761, 4955, 9564, 28291, 19715, 25613, 15705, 27891, 731, 23823, 81, 88, 9501, 13689, 1025, 18791, 11804, 19844, 1005, 9368, 4944, 11650, 10481, 2819, 36865, 35779, 5382, 14678, 18785, 10920, 11049, 33001, 12331, 21352, 13791, 33566, 8645, 693, 18976, 20341, 29993, 33567, 33748, 9286, 33473, 4929, 13443, 14380, 8757, 18089]	[13001, 22774, 5717, 32990, 9278, 786, 5719, 12331, 10481, 5381, 2964, 6773, 11892, 3057, 1017, 8750, 9368, 18783, 13028, 15446, 7130, 10920, 24454, 19907, 855, 22769, 6926, 79, 15414, 2641, 14582, 10463, 18975, 23482, 806, 89, 12810, 19934, 20570, 28767, 2963, 14832, 7323, 5345, 9286, 9244, 3245, 8692, 1025, 12851, 29710, 12885, 11045, 31826, 28899, 8645, 14375, 5714, 5672, 11049, 3061, 18787, 15463, 24058, 12606, 10798, 693, 8435, 24062, 18785, 8634, 4293, 30401, 12, 12644, 30614, 36596, 5280, 15512, 8667, 12852, 6272, 5342, 32409, 21352, 12119, 10218, 33473, 8, 19705, 27891, 23225, 13033, 10840, 30515, 10752, 26428, 19715, 16625, 30746]
30791	[19956, 21625, 1155, 22535, 16246, 1532, 797, 19619, 34106, 14413, 3626, 24579, 3591, 12990, 25146, 1540, 75, 34981, 8148, 26760]	[786, 1826, 14374, 87, 1718, 1682, 3356, 9501, 14413, 75, 1551, 797, 1532, 21623, 1941, 3518, 11895, 34106, 868, 7261, 21625, 25146, 7429, 4914, 2019, 5361, 82, 3626, 3421, 22535, 13, 5339, 674, 6119, 3495, 3489, 649, 4495, 31494, 12990, 4111, 4731, 1155, 76, 8148, 1540, 783, 26760, 3245, 14643, 15414, 19956, 34107, 24579, 16246, 19619, 12899, 3488, 4955, 665, 5906, 4711, 5504, 4589, 12119, 27795, 3591, 2737, 19326, 821, 9574, 6278, 69, 13790, 13014, 1003, 5377, 11120, 10752, 4314, 21624, 813, 2959, 10208, 93, 8329, 3078, 13930, 5875, 12915, 34981, 4590, 16156, 7130, 81, 3129, 814, 3057, 704, 3483]
30792	[15208, 22458, 28261, 7325, 37504, 7369, 35447, 4787, 16200, 17820, 25736, 26276, 24763, 25313, 28162, 25707, 22478, 37743, 31097, 20205, 37297, 7895, 23096, 34078, 31798, 33719, 35416, 29920, 16331]	[26591, 23096, 27763, 28162, 26276, 11452, 23060, 23448, 25736, 7325, 28261, 23103, 29920, 32555, 29606, 25308, 25723, 30840, 26861, 20088, 22467, 23431, 32768, 34078, 22458, 26258, 15610, 23077, 31097, 24731, 16818, 25313, 37297, 24732, 25718, 33867, 20205, 3918, 25707, 22478, 28160, 18607, 31039, 29300, 24161, 16200, 35447, 30807, 25733, 19775, 24763, 37743, 23118, 31798, 29927, 33859, 33646, 3848, 30646, 33577, 17820, 22474, 35416, 25710, 24780, 24466, 23107, 26275, 33652, 24150, 30138, 24151, 23088, 35648, 16470, 3887, 22454, 25725, 23678, 24162, 7369, 3173, 26277, 4787, 35266, 25306, 29491, 3987, 25703, 23342, 35592, 32772, 29926, 23114, 20078, 27448, 32563, 16331, 36132, 23105]
30793	[21267, 11980, 34596, 2622, 31180, 25199, 1849, 33287, 7341, 26095, 36915, 14779, 11521, 23131, 13312, 7101, 2541, 32636, 31690, 35794, 12328, 37255, 7302, 7491, 35792, 2155, 37732, 31428, 11857, 2239, 8950, 2386, 5825, 3333, 33532, 11714, 6, 2563, 8845, 20302, 35981, 34575, 2419, 2585, 26179, 7395, 35018, 2570, 12493, 2507, 7627, 13389, 34874, 11866, 37566, 1103, 10101, 9698, 1089, 11870, 32183, 4555, 7552, 11510, 37097, 7752, 2232, 7478, 9911, 11858, 7250, 13415, 35441, 37971, 1983, 22534, 22204, 28725, 9629, 25329, 2171, 37751, 2580, 799, 11959, 26172, 2210, 21308, 12878, 24326, 4328, 19905, 2583, 37367, 35796, 26818, 2373, 11861, 2115, 20219, 33601, 37729, 11983, 1590, 2363]	[26095, 15683, 3343, 17185, 13835, 25329, 2381, 12397, 23153, 5825, 2583, 1946, 4665, 2505, 7491, 7404, 21312, 17291, 2120, 14779, 2530, 13094, 31428, 2580, 11983, 5463, 26224, 26177, 2570, 2317, 20235, 26179, 2373, 1981, 25330, 2478, 31127, 1395, 29385, 13860, 2436, 29384, 2248, 35794, 13759, 23139, 8558, 2626, 2604, 9911, 7966, 12755, 30106, 2032, 3333, 1035, 25865, 1702, 5803, 7508, 2298, 10069, 6531, 2440, 2563, 19905, 2079, 11997, 2494, 7752, 21310, 12752, 25666, 3450, 24684, 31180, 4664, 2517, 11962, 2115, 1600, 26170, 14821, 1982, 5769, 2063, 2397, 11866, 4, 14592, 2481, 1196, 28956, 2475, 7250, 13906, 28725, 2482, 5485, 2513]
30794	[32923, 28221, 36065, 35224, 36754, 28226, 37013, 32869, 34581, 34041, 28225, 36237, 30766, 20121, 33767, 35491, 37188, 37853, 15859, 36085, 27519, 28251, 36439, 38002]	[36065, 33873, 36231, 28225, 30766, 31122, 33916, 28221, 36026, 36085, 28393, 36237, 28226, 33767, 32865, 31124, 31297, 36086, 37188, 34041, 36081, 33352, 36955, 32869, 35491, 29260, 28531, 37196, 28535, 36754, 37795, 27671, 30271, 34893, 37632, 35030, 33614, 30544, 32923, 36855, 37710, 35224, 34492, 34815, 15859, 36082, 28251, 36203, 33903, 33355, 34896, 36425, 32537, 36027, 27657, 28223, 36439, 36201, 36235, 33739, 35038, 34581, 11124, 34657, 27193, 36548, 35041, 34269, 30652, 36194, 35457, 36202, 36236, 35513, 35483, 37083, 34661, 33398, 31383, 37853, 37780, 30265, 27725, 35874, 36937, 28528, 38002, 34416, 33874, 37241, 36874, 27355, 37736, 36410, 27484, 34580, 16351, 36129, 37284, 34922]
30795	[9380, 19872, 11951, 28438, 15502, 6108, 6621, 23562, 21872, 17182, 26700, 6423, 2317, 13687, 20536, 16440]	[20536, 1504, 19872, 10857, 17182, 6621, 23562, 1644, 4191, 6108, 6436, 2632, 16440, 6423, 6531, 6077, 28438, 13687, 18654, 16443, 4373, 25461, 30722, 6391, 6104, 10623, 15659, 21872, 10775, 15502, 26700, 11886, 18133, 11491, 6518, 3820, 7208, 3831, 11951, 1156, 4653, 6481, 19871, 16464, 15642, 6412, 6525, 4637, 9380, 31451, 2317, 1315, 26659, 3830, 31270, 9381, 10668, 6504, 6393, 11096, 6439, 10946, 9845, 6215, 6443, 32196, 4667, 6469, 13312, 33711, 4214, 2482, 3735, 30279, 12932, 4198, 6072, 10855, 31215, 9861, 17289, 27960, 4223, 8887, 6075, 23548, 6529, 28175, 9322, 7699, 31453, 26663, 17924, 6415, 9342, 9838, 9346, 7570, 6111, 22585]
30796	[20173, 25268, 13013, 34851, 36228, 23406, 37886, 26584, 33627, 17749, 13709, 33228, 37451, 37769, 36829, 18826]	[33228, 1010, 34851, 36829, 13709, 32307, 13703, 23403, 17339, 17251, 10298, 33978, 33979, 33627, 30567, 20173, 26000, 14296, 18805, 29679, 21396, 17749, 13013, 32493, 34853, 25268, 34374, 12868, 24954, 26582, 23407, 37451, 36228, 33369, 37886, 28707, 17253, 25902, 33976, 37411, 37769, 21403, 20186, 33942, 33419, 1011, 12790, 33945, 1021, 22723, 18826, 34792, 31514, 4557, 7329, 8875, 26625, 23406, 34796, 17338, 20298, 36516, 21373, 36227, 34169, 10299, 23429, 20189, 33221, 36336, 33418, 3146, 23400, 37058, 17854, 37459, 13426, 21361, 34031, 17335, 23423, 37029, 18803, 26001, 26339, 18807, 26635, 17336, 23409, 37689, 17758, 20392, 37350, 8767, 34857, 5032, 28704, 23412, 32714, 37229]
30797	[8511, 33369, 34779, 26635, 19535, 34150, 3146, 13703, 17851, 37030, 37351, 16938, 21537, 22757, 26336, 20258, 20384, 35603, 31366, 37451, 37698, 17333, 34383, 36694, 33830, 36624, 33228, 6143, 17100, 13709, 33221]	[1010, 14296, 9551, 12868, 29679, 23403, 4557, 36227, 10298, 18373, 26000, 18387, 21396, 17335, 33369, 33228, 34796, 33979, 20392, 26635, 23409, 7330, 19535, 13709, 17854, 24113, 13703, 17339, 18805, 13013, 34792, 17325, 36694, 20384, 17251, 36829, 23408, 30567, 17253, 23011, 31514, 34374, 3355, 26642, 24954, 18807, 9549, 37350, 12788, 29705, 23407, 34786, 34167, 34853, 17328, 12790, 30562, 20387, 26582, 3352, 25902, 3351, 31803, 17100, 8511, 25526, 33976, 5336, 35664, 20186, 26579, 18376, 21686, 34795, 37030, 36624, 28707, 23805, 5032, 3353, 27026, 37231, 3146, 33221, 18803, 32493, 21403, 31366, 21335, 18820, 26625, 21537, 34851, 23801, 21556, 26643, 18379, 22377, 6150, 26632]
30798	[32362, 6300, 25532, 24440, 34542, 36320, 28554, 18030, 25651, 35368, 8109, 35731, 32848, 28422, 34705, 32842, 32847, 10120, 23466, 5879, 37177, 33594, 19070, 32830, 12288, 754, 32854, 8500, 32810]	[28554, 32847, 33594, 24440, 25651, 15789, 8109, 32854, 32853, 35539, 32848, 19252, 21183, 25652, 36320, 34552, 32811, 28565, 11346, 35368, 28550, 34705, 5030, 32835, 3210, 32841, 28422, 31923, 35731, 13339, 12006, 36314, 10184, 9873, 32842, 12239, 6351, 32830, 6599, 24571, 5879, 8517, 32810, 34542, 10120, 6330, 32846, 21028, 34485, 18030, 32851, 23463, 25438, 6353, 11150, 32600, 32850, 36391, 11164, 21331, 13349, 6363, 10177, 29451, 32359, 8110, 21027, 25963, 37177, 10183, 31656, 19070, 28200, 6368, 27844, 20975, 6287, 32827, 34489, 6313, 20607, 36470, 33098, 2661, 11191, 6379, 32837, 6301, 33095, 23466, 34488, 21637, 20823, 32362, 27782, 25532, 28917, 24568, 31537, 13363]
30799	[25431, 5030, 32846, 36341, 2964, 34889, 28547, 10205, 6366, 8523, 37182, 33138, 9301, 32684, 32668, 33100, 13341, 8096, 5020, 24456, 22287, 32843, 24440]	[8106, 9873, 5030, 32362, 24440, 33594, 28424, 25540, 36314, 28778, 8110, 6351, 36393, 36341, 8096, 15778, 22190, 32673, 36318, 35634, 10000, 8109, 33100, 32668, 37182, 35189, 25542, 10205, 35077, 23529, 6348, 9878, 28423, 32684, 13339, 34487, 36022, 13622, 9301, 13349, 32577, 32845, 8114, 30098, 34889, 13363, 9874, 8117, 33135, 5027, 28110, 30821, 35730, 32852, 28213, 32846, 24309, 32812, 28565, 6599, 33138, 24456, 33960, 754, 8167, 35188, 34489, 8523, 22187, 749, 8104, 13341, 24746, 8103, 33097, 37662, 20613, 12224, 8115, 23602, 5901, 32843, 23531, 28200, 34490, 5883, 2660, 2964, 11414, 34708, 6366, 28547, 12250, 15783, 30025, 3245, 30096, 34552, 36308, 35191]
30800	[19907, 35585, 33088, 18175, 31643, 35916, 1017, 5726, 5663, 89, 19024, 11045, 32788, 33032, 37934, 29993, 21257, 25007, 18782, 10423, 28891, 8415, 10431, 11227, 21624, 9579]	[13028, 19907, 9244, 11045, 3057, 29993, 9278, 11892, 10481, 33088, 8435, 7643, 5399, 31643, 10423, 18782, 10431, 1017, 23497, 16447, 12545, 18175, 859, 9279, 5663, 12691, 796, 2896, 25007, 12810, 21624, 6020, 28891, 28902, 2842, 35585, 13026, 35916, 9579, 12015, 10383, 5270, 28906, 4510, 21257, 32990, 32788, 22284, 37934, 5393, 8415, 2845, 14582, 18783, 10391, 19024, 6059, 5378, 29279, 9287, 16625, 12119, 8750, 9286, 3567, 8667, 89, 5279, 5666, 9564, 17714, 5726, 28430, 6718, 22246, 12331, 4274, 9890, 9285, 9368, 5719, 5285, 768, 15463, 22769, 4303, 11227, 19910, 7452, 28898, 9893, 31701, 5054, 30757, 5684, 4087, 4963, 15414, 29710, 3526]
30801	[29106, 19865, 3672, 2182, 13038, 19659, 5395, 4087, 10482, 15469, 22774, 12163, 28899, 28962, 18175, 8758, 24622, 7262, 15141, 33403, 22119, 5345, 31700, 19579, 5717, 10826]	[30243, 10482, 16625, 5717, 5345, 9285, 3672, 8750, 15446, 9279, 15163, 4086, 8667, 21356, 2891, 10481, 3811, 9286, 9553, 10508, 13576, 15058, 13028, 3061, 10752, 28900, 19865, 10504, 8757, 14919, 14423, 4080, 10826, 10463, 3806, 13038, 31700, 29985, 15060, 15141, 4087, 11071, 32990, 30515, 2182, 6153, 7428, 7436, 29993, 35908, 21348, 21359, 22119, 22412, 9278, 79, 22282, 10920, 1017, 11636, 14582, 5395, 23285, 18175, 22774, 33066, 12015, 22984, 25860, 24622, 29955, 6659, 9893, 19659, 12331, 16623, 29106, 855, 7643, 9244, 7411, 14832, 27890, 8758, 18791, 21353, 20339, 15055, 4962, 22144, 9217, 26817, 10486, 12885, 17453, 2845, 19713, 6043, 19866, 15453]
30802	[30457, 12624, 33308, 10481, 23920, 5232, 19061, 30242, 28063, 19006, 9278, 3811, 7436, 11076, 21354, 25860, 5708, 5718, 9285, 10499, 33698, 17551, 11227, 32990, 12607, 19007, 37022, 37547, 27891, 5670, 4078, 5372, 21836, 36646]	[9278, 5670, 9279, 27891, 4953, 3811, 10801, 2641, 30242, 12614, 10798, 19007, 3806, 22144, 19006, 19690, 9214, 19061, 5372, 8932, 31463, 12607, 12624, 9261, 9285, 6385, 12628, 36646, 24453, 21359, 4078, 9244, 10429, 18783, 14582, 2891, 15060, 15463, 15055, 10490, 3626, 29442, 14425, 7436, 33308, 28063, 7870, 6153, 22765, 22541, 21354, 5718, 25860, 30457, 6800, 30143, 18975, 27890, 10508, 9286, 9213, 5701, 10465, 31999, 11227, 15054, 10499, 19068, 9584, 7873, 13281, 21836, 16248, 14580, 28900, 4939, 22677, 22984, 33663, 33776, 29955, 12889, 12988, 30401, 7642, 5021, 7411, 4091, 4927, 37022, 4919, 4901, 29362, 37547, 10919, 7706, 5728, 6128, 26572, 29993]
30803	[37841, 17081, 21967, 29564, 54, 31783, 33044, 29830, 28479, 12449, 26359, 3027, 17035, 19112, 22795, 23577]	[3027, 28479, 19922, 418, 21456, 22827, 21453, 17081, 24051, 29576, 12449, 496, 21565, 17080, 257, 29830, 15044, 22017, 15046, 17085, 21776, 22800, 20877, 29564, 29571, 31783, 26351, 28632, 248, 17035, 26359, 32698, 36770, 380, 21967, 23738, 313, 15048, 17086, 22808, 12477, 12020, 22795, 4723, 17075, 37434, 17572, 311, 34337, 34584, 22004, 23577, 21810, 30202, 26695, 460, 34592, 17084, 21563, 17986, 28636, 19112, 11412, 32214, 35954, 275, 13109, 28617, 260, 32286, 24047, 19181, 355, 458, 32210, 21973, 15045, 8431, 9605, 4808, 37841, 465, 9593, 15531, 29718, 249, 33044, 12527, 29567, 495, 21, 17083, 32095, 459, 4826, 22797, 37386, 32212, 231, 181]
30804	[20392, 37698, 21393, 17854, 14292, 36981, 17171, 36191, 34797, 17841, 29026, 24658, 20115, 18913, 18839, 20113, 33978, 34851, 34855, 20386, 34850, 37449, 28224, 3351, 32217, 26626, 34779, 34401, 24903, 16151, 32719, 17251, 23395, 17328, 18796, 32493]	[1010, 17335, 12790, 20392, 36227, 18376, 14296, 17251, 9551, 12868, 26000, 29679, 7330, 23403, 34796, 18373, 9549, 33228, 21393, 17854, 18805, 33978, 10298, 17253, 13709, 21403, 23408, 34851, 12788, 18913, 13013, 21396, 24113, 30562, 17328, 18387, 23928, 20115, 20386, 17339, 4557, 34779, 19535, 26635, 5032, 23805, 21372, 21556, 25526, 26641, 34853, 20376, 31129, 36165, 33369, 18379, 17841, 28224, 34166, 33976, 21552, 34401, 26582, 16019, 18796, 36694, 34167, 26642, 33221, 36624, 18803, 31514, 24658, 13703, 23906, 36223, 26626, 7767, 34786, 21361, 23420, 23395, 33223, 17752, 14292, 32714, 29027, 26579, 20354, 33979, 18818, 21538, 37689, 26643, 17104, 30301, 34374, 17171, 32493, 18399]
30805	[2391, 6695, 1454, 34575, 8201, 2338, 1425, 8187, 13060, 21311, 6683, 8355, 2392, 2050, 13893, 13094, 26386, 19127, 9913, 7626, 5461, 26224, 12407, 2618, 19222, 4261, 9315, 2160, 2105, 26327, 13896, 37315, 15266, 7753, 6985, 2135]	[4270, 15126, 23139, 1425, 3273, 5461, 1203, 1189, 13906, 9315, 35670, 15266, 3750, 13094, 11511, 25666, 4261, 7570, 26224, 6582, 7786, 12930, 8260, 1065, 8355, 1072, 1036, 2466, 7753, 9775, 8369, 5517, 1031, 660, 2050, 9664, 24367, 8235, 15277, 2541, 1978, 13060, 2140, 8830, 13893, 893, 6985, 27955, 6695, 2391, 2507, 7415, 5482, 5472, 5538, 1056, 5524, 1038, 31273, 26327, 4, 9020, 22426, 2206, 661, 7626, 4102, 37315, 15927, 11480, 1381, 7193, 2523, 11962, 15265, 14821, 1696, 15275, 17246, 2699, 2392, 22419, 1089, 9913, 17291, 13896, 4178, 2350, 2618, 13315, 9052, 6502, 3260, 15844, 2702, 2036, 12328, 19222, 4443, 2105]
30806	[22780, 9584, 35935, 3525, 10377, 12673, 28901, 8683, 34609, 22411, 36078, 31818, 10408, 9285, 10465, 30094, 35583, 19865, 22984, 4939, 29955, 18669, 21467]	[9285, 19865, 12673, 9584, 27890, 22411, 27891, 10465, 15058, 24453, 4939, 10482, 31818, 29955, 22412, 6043, 26811, 35935, 14423, 21359, 33067, 10508, 10463, 16625, 34609, 28901, 7811, 22984, 15053, 18669, 10798, 26817, 14582, 32693, 10408, 30094, 10474, 19852, 7815, 36078, 9279, 9244, 10377, 15054, 12613, 15060, 10510, 22780, 11071, 34442, 10456, 24579, 4927, 33804, 15454, 33680, 30242, 18786, 3647, 19713, 13034, 13281, 33066, 4502, 4919, 19866, 35583, 30381, 22765, 21408, 10374, 3525, 29149, 22781, 12642, 17072, 34232, 22679, 15417, 12641, 8683, 17685, 2845, 21467, 12015, 8690, 10461, 8342, 14444, 5175, 10998, 8334, 3806, 9286, 13793, 27835, 24061, 18781, 21358, 33454]
30807	[11387, 7335, 29353, 19677, 10692, 29352, 18982, 29714, 30406, 9161, 6830, 8336, 9165, 5799, 10966, 15446, 37301, 19694, 14827, 13562, 9178, 19681, 9573, 5730, 7314, 3517, 18367, 13674, 20415, 4293, 859, 765, 17722, 17649]	[9171, 4494, 9978, 3083, 7894, 9144, 4305, 5036, 5396, 9583, 4865, 18367, 14383, 12905, 859, 6729, 9161, 6915, 30406, 3639, 7313, 10234, 6020, 3281, 9573, 6753, 5054, 11387, 9160, 6805, 9178, 5285, 3517, 10692, 17722, 17649, 7335, 10331, 9146, 7312, 20748, 19676, 9165, 15433, 8688, 14651, 846, 8578, 18982, 7323, 13575, 14826, 7641, 6901, 4293, 3598, 19701, 25059, 29352, 17971, 3063, 3064, 19694, 6768, 18615, 12911, 2832, 6830, 7952, 3602, 30410, 12907, 14827, 2869, 2640, 33057, 10612, 14654, 29993, 11386, 5351, 7314, 858, 20327, 13562, 9184, 29714, 17616, 4280, 14429, 8415, 19627, 2875, 33086, 17178, 2835, 14166, 7227, 13240, 7892]
30808	[33011, 11054, 8968, 3324, 19230, 27942, 24610, 31709, 14218, 29640, 5067, 31486, 32397, 31749, 30490, 34864]	[5067, 32397, 14407, 31709, 8651, 31749, 34594, 24610, 15437, 10606, 8968, 14424, 20744, 27942, 30490, 6771, 7335, 14369, 3819, 5068, 29640, 2865, 34864, 12941, 35736, 7593, 20587, 5278, 33671, 7595, 3324, 3782, 27773, 19701, 11813, 5063, 31486, 19230, 11226, 35326, 14864, 5182, 33011, 17641, 25860, 3555, 8341, 14539, 16610, 35356, 28280, 3808, 3573, 5346, 3514, 14671, 17722, 3594, 14859, 14218, 26572, 3676, 11381, 13280, 10498, 14863, 4903, 21258, 10612, 21265, 18769, 32585, 3807, 3516, 10106, 29642, 24611, 20131, 13269, 3642, 17149, 11376, 8756, 14371, 28931, 11054, 28870, 22434, 18112, 23686, 9542, 9151, 36637, 12778, 24039, 31469, 20130, 10752, 29993, 8014]
30809	[28421, 10177, 7839, 19069, 8517, 745, 5030, 32359, 13349, 31661, 12532, 34489, 28547, 3206, 30849, 10184, 18507, 6342, 26897, 10175, 32830, 35553, 10173, 3443, 32812, 13641, 19070, 12006, 8111]	[5030, 745, 10184, 6351, 28547, 3206, 8517, 8109, 31661, 13641, 19069, 13349, 10177, 6287, 31659, 28565, 32812, 9873, 28421, 10173, 24440, 13341, 30849, 3443, 9406, 33594, 34489, 6342, 10175, 754, 6288, 12815, 23715, 20823, 7859, 21067, 36314, 19251, 10185, 26897, 3302, 11991, 19070, 12533, 32358, 636, 7839, 10183, 10182, 6379, 13634, 751, 12532, 6346, 15009, 12006, 5894, 5892, 35553, 5885, 32359, 27788, 9874, 8117, 28541, 23463, 18507, 8106, 18034, 28778, 13363, 28554, 8111, 24568, 25535, 28542, 10889, 12556, 21176, 15789, 36391, 15774, 29399, 28423, 3208, 6335, 28236, 28200, 23719, 32835, 12238, 11150, 21033, 35539, 23714, 11148, 6368, 13640, 7845, 20825]
30810	[10354, 2109, 6520, 35688, 2103, 25197, 13377, 16220, 4392, 34112, 7790, 10718, 6115, 3830, 9865, 15148, 11955, 26916, 15662]	[25197, 10350, 16220, 13377, 10365, 4205, 4373, 7790, 10858, 4392, 6520, 6453, 2103, 12267, 10349, 9065, 1156, 8991, 12272, 11955, 2333, 10354, 6115, 2218, 6419, 2082, 15662, 9865, 35688, 34112, 13116, 31265, 26916, 20039, 6474, 10855, 4366, 4608, 8999, 6484, 16450, 4867, 6475, 15148, 2109, 15281, 1413, 19862, 14456, 3830, 6440, 4618, 4217, 5258, 27902, 6406, 20016, 6432, 9380, 6394, 5571, 14417, 2081, 5598, 25407, 13215, 6459, 1973, 13, 6510, 6533, 6561, 10737, 10718, 6469, 6395, 16221, 12504, 6498, 6526, 12270, 6470, 9070, 12128, 13007, 19135, 10741, 32016, 2147, 4573, 1474, 13120, 6092, 20536, 4550, 2914, 8210, 10856, 2171, 4371]
30811	[2992, 17027, 15044, 24051, 34507, 22801, 311, 496, 28399, 29571, 26767, 4723, 32484, 278, 12431, 12453, 21967, 17220, 29575, 32205, 17034, 35, 29625, 5920, 145, 34244, 18887, 22825, 22804, 21764, 409, 21920, 36770, 29573, 4889, 21438, 24654, 34584, 30658]	[496, 146, 3027, 248, 4723, 15044, 311, 257, 4826, 97, 34507, 34592, 380, 18887, 36770, 15358, 23738, 8026, 392, 26413, 21, 21456, 458, 32519, 21805, 19922, 22811, 29571, 12432, 12431, 32214, 142, 22800, 34584, 17034, 8025, 22799, 15531, 21955, 21766, 21453, 278, 165, 15533, 24051, 35070, 17039, 21446, 21438, 29560, 32484, 29662, 28479, 418, 313, 13108, 12449, 22970, 4725, 22004, 449, 19105, 22804, 26360, 17220, 29625, 15528, 10630, 20877, 260, 24041, 17035, 459, 17211, 12322, 36498, 530, 32205, 17044, 29830, 26359, 9515, 17028, 13099, 21789, 114, 29556, 29567, 152, 22555, 21753, 34246, 22818, 15554, 21768, 37, 17217, 22793, 12472, 421]
30812	[27771, 6263, 32339, 8558, 2537, 11242, 1196, 1253, 8237, 13175, 34874, 14801, 13166, 13174, 920, 14468]	[1696, 3294, 2248, 14798, 1887, 9459, 2564, 11980, 8558, 12857, 6263, 1638, 16419, 9629, 13175, 3227, 11242, 27771, 8201, 2537, 6383, 32339, 1816, 1706, 920, 2283, 13174, 7263, 19816, 2531, 2428, 12755, 1196, 14718, 10902, 1904, 7276, 25264, 23837, 1882, 26095, 11879, 902, 2050, 7254, 1943, 14468, 5743, 4015, 14808, 25329, 11238, 8237, 11986, 2045, 14823, 1053, 2314, 5744, 3343, 12135, 13922, 20539, 2445, 29721, 31975, 8475, 14469, 2447, 12000, 1946, 7395, 34874, 14759, 2198, 14719, 29613, 13166, 11231, 31907, 12003, 25287, 2440, 12140, 12304, 26158, 14801, 13819, 25665, 6531, 2570, 31976, 12869, 5453, 9909, 1702, 1803, 2389, 28879, 11643]
